# PRISMA — Prestige-ordered ingest list
# Generated by: pipeline/sources/ingest_priority.py
# Tier filter: all tiers  |  Mode: wins only
# Total candidates after catalog dedup: 570
# Output limit: 500
# Format: TMDB_ID  # Title (Year) — score: N.N  [Nw wins, Nn noms]
#
# Run:  python pipeline/queue_manager.py --add-list pipeline/sources/most_awarded_not_in_catalog.txt --source awards

7863  # Shine (1996) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-actor]
2034  # Training Day (2001) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-actor]
785084  # The Whale (2022) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-actor]
20640  # Woman of the Year (1942) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-screenplay]
16535  # Titanic (1953) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-screenplay]
629  # The Usual Suspects (1995) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-screenplay, award_oscar-best-supporting-actor]
786  # Almost Famous (2000) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-screenplay]
59436  # Midnight in Paris (2011) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-screenplay]
582014  # Promising Young Woman (2020) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-screenplay]
11257  # A Room with a View (1986) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
2118  # L.A. Confidential (1997) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-adapted-screenplay, award_oscar-best-supporting-actress]
25793  # Precious (2009) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-adapted-screenplay, award_oscar-best-supporting-actress]
65057  # The Descendants (2011) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
318846  # The Big Short (2015) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
15927  # A Passage to India (1984) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-score, award_oscar-best-supporting-actress]
120  # The Lord of the Rings: The Fellowship of the Ring (2001) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-original-score]
1888  # The Fortune Cookie (1966) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actor]
625  # The Killing Fields (1984) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actor, award_oscar-best-film-editing]
2757  # Adaptation (2002) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actor]
45317  # The Fighter (2010) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actor, award_oscar-best-supporting-actress]
37658  # Anthony Adverse (1936) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress, award_oscar-best-film-editing]
78734  # In Old Chicago (1937) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
11787  # Harvey (1950) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
10604  # Zorba the Greek (1964) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
28289  # Cactus Flower (1969) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
10671  # Airport (1970) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
31121  # Shampoo (1975) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
31052  # The Accidental Tourist (1988) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
50014  # The Help (2011) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
82695  # Les Misérables (2012) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
85350  # Boyhood (2014) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
389015  # I, Tonya (2017) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
465914  # If Beale Street Could Talk (2018) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-supporting-actress]
25918  # Champion (1949) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-film-editing]
5919  # The Towering Inferno (1974) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-film-editing]
856  # Who Framed Roger Rabbit (1988) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-film-editing]
820  # JFK (1991) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-film-editing]
855  # Black Hawk Down (2001) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-film-editing]
359724  # Ford v Ferrari (2019) — score: 4.00  [4 wins, 0 noms]  [award_oscar-best-film-editing]
22797  # The Butcher Boy (1997) — score: 4.00  [4 wins, 0 noms]  [award_sundance-grand-jury-drama]
62215  # Melancholia (2011) — score: 4.00  [4 wins, 0 noms]  [award_sundance-grand-jury-drama]
76025  # Shame (2011) — score: 4.00  [4 wins, 0 noms]  [award_sundance-grand-jury-drama]
284303  # Goodnight Mommy (2014) — score: 4.00  [4 wins, 0 noms]  [award_sundance-grand-jury-drama]
429174  # Loveless (2017) — score: 4.00  [4 wins, 0 noms]  [award_sundance-grand-jury-drama]
835975  # Great Freedom (2021) — score: 4.00  [4 wins, 0 noms]  [award_sundance-grand-jury-drama]
76203  # 12 Years a Slave (2013) — score: 3.60  [4 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-adapted-screenplay, award_oscar-best-supporting-actress +1 more]
11414  # The Defiant Ones (1958) — score: 3.20  [4 wins, 0 noms]  [award_oscar-best-original-screenplay, award_gg-best-film-drama]
9552  # The Exorcist (1973) — score: 3.20  [4 wins, 0 noms]  [award_oscar-best-adapted-screenplay, award_gg-best-film-drama]
9062  # Love Story (1970) — score: 3.20  [4 wins, 0 noms]  [award_oscar-best-original-score, award_gg-best-film-drama]
18650  # Miss Julie (1951) — score: 3.00  [3 wins, 0 noms]  [award_cannes-palme-dor]
17974  # The Birds, the Bees and the Italians (1966) — score: 3.00  [3 wins, 0 noms]  [award_cannes-palme-dor]
8841  # The Class (2008) — score: 3.00  [3 wins, 0 noms]  [award_cannes-palme-dor]
1456349  # It Was Just an Accident (2025) — score: 3.00  [3 wins, 0 noms]  [award_cannes-palme-dor]
820722  # The Good Boss (2021) — score: 3.00  [5 wins, 0 noms]  [award_goya-best-film]
223  # Rebecca (1940) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-picture]
33667  # Gentleman's Agreement (1947) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-director, award_oscar-best-supporting-actress]
15121  # The Sound of Music (1965) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-director, award_oscar-best-film-editing]
1366  # Rocky (1976) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-director, award_oscar-best-film-editing]
490132  # Green Book (2018) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-original-screenplay, award_oscar-best-supporting-actor]
43896  # The Informer (1935) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-director, award_oscar-best-actor, award_oscar-best-adapted-screenplay]
3090  # The Treasure of the Sierra Madre (1948) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-director, award_oscar-best-adapted-screenplay, award_oscar-best-supporting-actor]
37247  # The Graduate (1967) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-director]
5961  # Fanny and Alexander (1982) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-intl-film]
31777  # Morning Glory (1933) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
36652  # The Good Earth (1937) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
11462  # Suspicion (1941) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
13528  # Gaslight (1944) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
3309  # Mildred Pierce (1945) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
28571  # The Heiress (1949) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
16153  # Alice Doesn't Live Here Anymore (1974) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
15764  # Sophie's Choice (1982) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
1700  # Misery (1990) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
687  # Dead Man Walking (1995) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
462  # Erin Brockovich (2000) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
8055  # The Reader (2008) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
160588  # Blue Jasmine (2013) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actress]
43122  # The Private Life of Henry VIII (1933) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
632  # Stalag 17 (1953) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
22013  # Elmer Gantry (1960) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-adapted-screenplay, award_oscar-best-supporting-actress]
17529  # True Grit (1969) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
11873  # The Color of Money (1986) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
9800  # Philadelphia (1993) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
1677  # Ray (2004) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
72976  # Lincoln (2012) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
266856  # The Theory of Everything (2014) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-actor]
207  # Dead Poets Society (1989) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-screenplay]
1541  # Thelma & Louise (1991) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-screenplay]
38  # Eternal Sunshine of the Spotless Mind (2004) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-screenplay]
7326  # Juno (2007) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-screenplay]
152601  # Her (2013) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-screenplay]
38914  # Here Comes Mr. Jordan (1941) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
9675  # Sideways (2004) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
551  # The Poseidon Adventure (1972) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-score]
3537  # Fame (1980) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-score]
14670  # Round Midnight (1986) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-score]
1360  # Frida (2002) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-score]
866  # Finding Neverland (2004) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-score]
273248  # The Hateful Eight (2015) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-original-score]
93313  # Come and Get It (1936) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actor]
10328  # Cocoon (1985) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actor]
5503  # The Fugitive (1993) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actor]
9390  # Jerry Maguire (1996) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actor]
16869  # Inglourious Basterds (2009) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actor]
583406  # Judas and the Black Messiah (2021) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actor]
17887  # Barefoot in the Park (1967) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actress]
177  # The Fisher King (1991) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actress]
10377  # My Cousin Vinny (1992) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actress]
5038  # Vicky Cristina Barcelona (2008) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actress]
306819  # The Danish Girl (2015) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actress]
393457  # Fences (2016) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-supporting-actress]
20482  # The Naked City (1948) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-film-editing]
20379  # Grand Prix (1966) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-film-editing]
568  # Apollo 13 (1995) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-film-editing]
2503  # The Bourne Ultimatum (2007) — score: 3.00  [3 wins, 0 noms]  [award_oscar-best-film-editing]
530915  # 1917 (2019) — score: 3.00  [5 wins, 0 noms]  [award_gg-best-film-drama]
858024  # Hamnet (2025) — score: 3.00  [5 wins, 0 noms]  [award_gg-best-film-drama]
170  # 28 Days Later (2002) — score: 3.00  [3 wins, 0 noms]  [award_sundance-grand-jury-drama]
8882  # Gomorrah (2008) — score: 3.00  [3 wins, 0 noms]  [award_sundance-grand-jury-drama]
17609  # Antichrist (2009) — score: 3.00  [3 wins, 0 noms]  [award_sundance-grand-jury-drama]
359940  # Three Billboards Outside Ebbing, Missouri (2017) — score: 2.60  [3 wins, 0 noms]  [award_oscar-best-actress, award_oscar-best-supporting-actor, award_gg-best-film-drama]
907  # Doctor Zhivago (1965) — score: 2.60  [3 wins, 0 noms]  [award_oscar-best-adapted-screenplay, award_oscar-best-original-score, award_gg-best-film-drama]
64758  # When the Sea Rises (2004) — score: 2.40  [4 wins, 0 noms]  [award_cesar-best-actress]
200713  # Neuf mois ferme (2013) — score: 2.40  [4 wins, 0 noms]  [award_cesar-best-actress]
19995  # Avatar (2009) — score: 2.40  [4 wins, 0 noms]  [award_gg-best-film-drama]
47697  # Othello (1951) — score: 2.00  [2 wins, 0 noms]  [award_cannes-palme-dor]
60234  # The Silent World (1956) — score: 2.00  [2 wins, 0 noms]  [award_cannes-palme-dor]
38360  # The Cranes Are Flying (1957) — score: 2.00  [2 wins, 0 noms]  [award_cannes-palme-dor]
131836  # The Long Absence (1961) — score: 2.00  [2 wins, 0 noms]  [award_cannes-palme-dor]
65203  # The Broadway Melody (1929) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture]
42861  # Cimarron (1931) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-adapted-screenplay]
33680  # Grand Hotel (1932) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture]
27191  # The Greatest Show on Earth (1952) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture]
17917  # Oliver! (1968) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-director]
314365  # Spotlight (2015) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture, award_oscar-best-original-screenplay]
776503  # CODA (2021) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-picture]
84299  # Bad Girl (1931) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-director, award_oscar-best-adapted-screenplay]
14675  # The Awful Truth (1937) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-director]
45578  # A Letter to Three Wives (1949) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-director, award_oscar-best-adapted-screenplay]
405  # La Strada (1954) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
25905  # The Shop on Main Street (1965) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
29266  # War and Peace (1965) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
789  # Closely Watched Trains (1966) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
7857  # Amarcord (1973) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
21028  # Moscow Does Not Believe in Tears (1980) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
11911  # Mephisto (1981) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
11832  # Babette's Feast (1987) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
17139  # Character (1997) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-intl-film]
85507  # Coquette (1929) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
43103  # Room at the Top (1959) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress, award_oscar-best-adapted-screenplay]
1162  # The Miracle Worker (1962) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress, award_oscar-best-supporting-actress]
24134  # Darling (1965) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress, award_oscar-best-original-screenplay]
396  # Who's Afraid of Virginia Woolf? (1966) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress, award_oscar-best-supporting-actress]
18988  # The Lion in Winter (1968) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress, award_oscar-best-adapted-screenplay]
40842  # Norma Rae (1979) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
16769  # Coal Miner's Daughter (1980) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
47908  # The Trip to Bountiful (1985) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
1890  # Children of a Lesser God (1986) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
10868  # The Accused (1988) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
590  # The Hours (2002) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
69  # Walk the Line (2005) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
1407  # La Vie en Rose (2007) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
22881  # The Blind Side (2009) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
71688  # The Iron Lady (2011) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress]
375262  # The Favourite (2018) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actress, award_sundance-grand-jury-drama]
83989  # In Old Arizona (1928) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
74469  # The Story of Louis Pasteur (1936) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-adapted-screenplay]
16442  # Sergeant York (1941) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-film-editing]
68440  # Watch on the Rhine (1943) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
488  # The African Queen (1951) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
43136  # Separate Tables (1958) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-supporting-actress]
14741  # The Goodbye Girl (1977) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
42121  # Tender Mercies (1983) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-original-screenplay]
10673  # Wall Street (1987) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
10161  # My Left Foot (1989) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-supporting-actress]
9475  # Scent of a Woman (1992) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
451  # Leaving Las Vegas (1995) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
398  # Capote (2005) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
1523  # The Last King of Scotland (2006) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
25196  # Crazy Heart (2009) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor]
334541  # Manchester by the Sea (2016) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-actor, award_oscar-best-original-screenplay]
84084  # Wilson (1944) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-screenplay, award_oscar-best-film-editing]
205685  # Marie-Louise (1944) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-screenplay]
32961  # The Lavender Hill Mob (1951) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-screenplay]
4952  # Pillow Talk (1959) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-screenplay]
20283  # Breaking Away (1979) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-screenplay]
11386  # The Crying Game (1992) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-screenplay]
25016  # Pygmalion (1938) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
12498  # Sling Blade (1996) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-adapted-screenplay]
630  # The Wizard of Oz (1939) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
794  # The Omen (1976) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
20813  # A Little Romance (1979) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
13482  # The Milagro Beanfield War (1988) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
14283  # The Red Violin (1998) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
1164  # Babel (2006) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
4347  # Atonement (2007) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-original-score]
118889  # Kentucky (1938) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
995  # Stagecoach (1939) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
15497  # Twelve O'Clock High (1949) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
40885  # Sayonara (1957) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor, award_oscar-best-supporting-actress]
33632  # Sweet Bird of Youth (1962) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
903  # Cool Hand Luke (1967) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
13665  # Arthur (1981) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
2623  # An Officer and a Gentleman (1982) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
117  # The Untouchables (1987) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
9665  # Glory (1989) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
1406  # City Slickers (1991) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
31662  # Affliction (1997) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
11889  # Iris (2001) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
231  # Syriana (2005) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
55347  # Beginners (2010) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
296098  # Bridge of Spies (2015) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
661539  # A Complete Unknown (2024) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actor]
17641  # National Velvet (1944) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress, award_oscar-best-film-editing]
805  # Rosemary's Baby (1968) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
9576  # Tootsie (1982) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
11541  # The Year of Living Dangerously (1982) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
2075  # Prizzi's Honor (1985) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
11382  # Bullets Over Broadway (1994) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
11448  # Mighty Aphrodite (1995) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
3558  # Girl, Interrupted (1999) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
12509  # Pollock (2000) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
2289  # Cold Mountain (2003) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
1985  # The Constant Gardener (2005) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
1125  # Dreamgirls (2006) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-supporting-actress]
19075  # A Midsummer Night's Dream (1935) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-film-editing]
3598  # Lost Horizon (1937) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-film-editing]
83360  # North West Mounted Police (1940) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-film-editing]
43388  # King Solomon's Mines (1950) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-film-editing]
65754  # The Girl with the Dragon Tattoo (2011) — score: 2.00  [2 wins, 0 noms]  [award_oscar-best-film-editing]
2767  # Les Amants du Pont-Neuf (1991) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
56321  # Toto the Hero (1991) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
3527  # Don't Come Knocking (2005) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
1427  # Perfume: The Story of a Murderer (2006) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
122088  # Fill the Void (2012) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
335578  # Land of Mine (2015) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
608317  # Hidden Away (2020) — score: 2.00  [2 wins, 0 noms]  [award_sundance-grand-jury-drama]
444539  # The Bookshop (2017) — score: 1.80  [3 wins, 0 noms]  [award_goya-best-film]
906126  # Society of the Snow (2023) — score: 1.80  [3 wins, 0 noms]  [award_goya-best-film]
601  # E.T. the Extra-Terrestrial (1982) — score: 1.60  [2 wins, 0 noms]  [award_oscar-best-original-score, award_gg-best-film-drama]
967  # Spartacus (1960) — score: 1.60  [2 wins, 0 noms]  [award_oscar-best-supporting-actor, award_gg-best-film-drama]
1716  # The Last Metro (1980) — score: 1.20  [2 wins, 0 noms]  [award_cesar-best-actress]
669664  # My Donkey, My Lover & I (2020) — score: 1.20  [2 wins, 0 noms]  [award_cesar-best-actress]
1418  # Take My Eyes (2003) — score: 1.20  [2 wins, 0 noms]  [award_goya-best-film]
127864  # Blancanieves (2012) — score: 1.20  [2 wins, 0 noms]  [award_goya-best-film]
848685  # The Beasts (2022) — score: 1.20  [2 wins, 0 noms]  [award_goya-best-film]
154879  # Neecha Nagar (1946) — score: 1.00  [1 wins, 0 noms]  [award_cannes-palme-dor]
117478  # Two Cents Worth of Hope (1952) — score: 1.00  [1 wins, 0 noms]  [award_cannes-palme-dor]
43258  # Friendly Persuasion (1956) — score: 1.00  [1 wins, 0 noms]  [award_cannes-palme-dor]
62382  # The Mattei Affair (1972) — score: 1.00  [1 wins, 0 noms]  [award_cannes-palme-dor]
80382  # The Hireling (1973) — score: 1.00  [1 wins, 0 noms]  [award_cannes-palme-dor]
52555  # Chronicle of the Years of Fire (1975) — score: 1.00  [1 wins, 0 noms]  [award_cannes-palme-dor]
12311  # Mutiny on the Bounty (1935) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-picture]
104214  # The Divine Lady (1929) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-director]
84295  # Skippy (1931) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-director]
24807  # Mr. Deeds Goes to Town (1936) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-director]
1712  # Giant (1956) — score: 1.00  [1 wins, 0 noms]  [award_oscar-best-director]
